feature,year,gender,number_of_jobs,median_income
Permanent Skilled,2017-18,Males,24.477,13408
Permanent Skilled,2018-19,Males,25.752,14515
Permanent Skilled,2019-20,Males,27.189,15223
Permanent Skilled,2020-21,Males,30.652,15239
Permanent Skilled,2021-22,Males,35.575,14034
Permanent Skilled,2017-18,Males,8.568,57605
Permanent Skilled,2018-19,Males,10.207,55735
Permanent Skilled,2019-20,Males,10.449,60294
Permanent Skilled,2020-21,Males,11.856,63450
Permanent Skilled,2021-22,Males,14.997,55533
Permanent Skilled,2017-18,Males,9.602,11621
Permanent Skilled,2018-19,Males,10.512,11557
Permanent Skilled,2019-20,Males,11.374,13921
Permanent Skilled,2020-21,Males,12.107,15299
Permanent Skilled,2021-22,Males,14.379,12484
Permanent Skilled,2017-18,Males,19.654,41053
Permanent Skilled,2018-19,Males,21.796,43731
Permanent Skilled,2019-20,Males,22.978,42010
Permanent Skilled,2020-21,Males,29.391,45051
Permanent Skilled,2021-22,Males,35.895,38658
Permanent Skilled,2017-18,Males,3.745,10143
Permanent Skilled,2018-19,Males,4.115,9875
Permanent Skilled,2019-20,Males,4.348,11601
Permanent Skilled,2020-21,Males,4.643,12648
Permanent Skilled,2021-22,Males,5.426,8239
Permanent Skilled,2017-18,Males,5.527,19249
Permanent Skilled,2018-19,Males,6.068,20849
Permanent Skilled,2019-20,Males,6.649,23880
Permanent Skilled,2020-21,Males,7.707,25219
Permanent Skilled,2021-22,Males,8.533,22486
Permanent Skilled,2017-18,Males,218.208,22423
Permanent Skilled,2018-19,Males,235.326,23944
Permanent Skilled,2019-20,Males,247.479,26035
Permanent Skilled,2020-21,Males,280.25,26657
Permanent Skilled,2021-22,Males,330.879,23160
Permanent Skilled,2017-18,Females,3.078,17958
Permanent Skilled,2018-19,Females,3.37,18560
Permanent Skilled,2019-20,Females,3.695,19560
Permanent Skilled,2020-21,Females,4.402,15446
Permanent Skilled,2021-22,Females,4.274,16968
Permanent Skilled,2017-18,Females,3.14,82498
Permanent Skilled,2018-19,Females,3.499,84788
Permanent Skilled,2019-20,Females,3.795,92399
Permanent Skilled,2020-21,Females,4.274,97083
Permanent Skilled,2021-22,Females,5.308,93668
Permanent Skilled,2017-18,Females,22.214,38997
Permanent Skilled,2018-19,Females,24.088,41918
Permanent Skilled,2019-20,Females,24.602,43481
Permanent Skilled,2020-21,Females,27.119,44086
Permanent Skilled,2021-22,Females,30.374,41316
Permanent Skilled,2017-18,Females,2.874,71354
Permanent Skilled,2018-19,Females,3.196,72585
Permanent Skilled,2019-20,Females,3.304,76796
Permanent Skilled,2020-21,Females,3.896,81540
Permanent Skilled,2021-22,Females,4.452,78868
Permanent Skilled,2017-18,Females,13.057,33002
Permanent Skilled,2018-19,Females,14.062,35706
Permanent Skilled,2019-20,Females,14.815,37553
Permanent Skilled,2020-21,Females,16.861,38141
Permanent Skilled,2021-22,Females,19.376,37963
Permanent Skilled,2017-18,Females,23.482,40573
Permanent Skilled,2018-19,Females,25.237,42408
Permanent Skilled,2019-20,Females,25.552,47252
Permanent Skilled,2020-21,Females,27.014,48002
Permanent Skilled,2021-22,Females,28.961,47604
Permanent Skilled,2017-18,Females,55.414,15778
Permanent Skilled,2018-19,Females,59.382,16531
Permanent Skilled,2019-20,Females,62.017,18439
Permanent Skilled,2020-21,Females,69.291,18307
Permanent Skilled,2021-22,Females,82.335,14040
Permanent Skilled,2017-18,Females,47.545,9368
Permanent Skilled,2018-19,Females,50.089,10197
Permanent Skilled,2019-20,Females,53.925,11999
Permanent Skilled,2020-21,Females,59.829,11317
Permanent Skilled,2021-22,Females,69.779,7868
Permanent Skilled,2017-18,Females,10.756,36394
Permanent Skilled,2018-19,Females,12.321,37057
Permanent Skilled,2019-20,Females,12.753,38894
Permanent Skilled,2020-21,Females,14.513,34147
Permanent Skilled,2021-22,Females,17.967,25178
Permanent Skilled,2017-18,Females,9.997,46746
Permanent Skilled,2018-19,Females,11.123,47958
Permanent Skilled,2019-20,Females,11.326,54881
Permanent Skilled,2020-21,Females,11.993,54938
Permanent Skilled,2021-22,Females,14.613,55700
Permanent Skilled,2017-18,Females,32.59,53526
Permanent Skilled,2018-19,Females,36.625,55157
Permanent Skilled,2019-20,Females,39.939,59685
Permanent Skilled,2020-21,Females,44.91,60811
Permanent Skilled,2021-22,Females,54.084,57769
Permanent Skilled,2017-18,Females,12.445,26353
Permanent Skilled,2018-19,Females,12.928,26792
Permanent Skilled,2019-20,Females,13.478,29936
Permanent Skilled,2020-21,Females,14.738,30002
Permanent Skilled,2021-22,Females,16.196,29277
Permanent Skilled,2017-18,Females,74.256,37333
Permanent Skilled,2018-19,Females,84.189,40891
Permanent Skilled,2019-20,Females,87.044,44544
Permanent Skilled,2020-21,Females,97.46,44649
Permanent Skilled,2021-22,Females,113.215,44303
Permanent Skilled,2017-18,Females,66.756,13301
Permanent Skilled,2018-19,Females,72.536,14486
Permanent Skilled,2019-20,Females,73.05,16058
Permanent Skilled,2020-21,Females,76.267,16895
Permanent Skilled,2021-22,Females,90.822,14983
Permanent Skilled,2017-18,Females,21.558,56582
Permanent Skilled,2018-19,Females,28.95,53281
Permanent Skilled,2019-20,Females,26.639,60424
Permanent Skilled,2020-21,Females,29.732,64377
Permanent Skilled,2021-22,Females,39.184,57546
Permanent Skilled,2017-18,Females,63.319,27320
Permanent Skilled,2018-19,Females,67.116,27132
Permanent Skilled,2019-20,Females,74.258,31332
Permanent Skilled,2020-21,Females,78.48,33005
Permanent Skilled,2021-22,Females,90.883,29232
Permanent Skilled,2017-18,Females,172.507,40832
Permanent Skilled,2018-19,Females,192.22,42732
Permanent Skilled,2019-20,Females,192.984,42740
Permanent Skilled,2020-21,Females,237.225,44827
Permanent Skilled,2021-22,Females,278.328,39637
Permanent Skilled,2017-18,Females,9.217,10311
Permanent Skilled,2018-19,Females,10.611,10200
Permanent Skilled,2019-20,Females,11.455,12440
Permanent Skilled,2020-21,Females,12.568,13413
Permanent Skilled,2021-22,Females,14.302,8247
Permanent Skilled,2017-18,Females,21.883,18024
Permanent Skilled,2018-19,Females,24.285,19343
Permanent Skilled,2019-20,Females,26.203,21306
Permanent Skilled,2020-21,Females,29.187,23567
Permanent Skilled,2021-22,Females,32.023,19602
Permanent Skilled,2017-18,Females,696.22,28040
Permanent Skilled,2018-19,Females,760.757,29937
Permanent Skilled,2019-20,Females,792.998,32880
Permanent Skilled,2020-21,Females,879.161,32752
Permanent Skilled,2021-22,Females,1025.432,29224
Permanent Skilled,2017-18,Females,1.463,25528
Permanent Skilled,2018-19,Females,1.644,25409
Permanent Skilled,2019-20,Females,1.856,26042
Permanent Skilled,2020-21,Females,2.204,20297
Permanent Skilled,2021-22,Females,2.125,22163
Permanent Skilled,2017-18,Females,2.072,92186
Permanent Skilled,2018-19,Females,2.273,94867
Permanent Skilled,2019-20,Females,2.4,104585
Permanent Skilled,2020-21,Females,2.649,111411
Permanent Skilled,2021-22,Females,3.221,106197
Permanent Skilled,2017-18,Females,11.706,46566
Permanent Skilled,2018-19,Females,12.758,49576
Permanent Skilled,2019-20,Females,13.01,51131
Permanent Skilled,2020-21,Females,14.126,52423
Permanent Skilled,2021-22,Females,15.615,50758
Permanent Skilled,2017-18,Females,1.791,81423
Permanent Skilled,2018-19,Females,1.999,79058
Permanent Skilled,2019-20,Females,2.087,86175
Permanent Skilled,2020-21,Females,2.447,91086
Permanent Skilled,2021-22,Females,2.762,87866
Permanent Skilled,2017-18,Females,7.36,38461
Permanent Skilled,2018-19,Females,7.972,42202
Permanent Skilled,2019-20,Females,8.51,43475
Permanent Skilled,2020-21,Females,9.408,44978
Permanent Skilled,2021-22,Females,10.711,45001
Permanent Skilled,2017-18,Females,13.987,48483
Permanent Skilled,2018-19,Females,14.974,50827
Permanent Skilled,2019-20,Females,15.32,54661
Permanent Skilled,2020-21,Females,15.95,56244
Permanent Skilled,2021-22,Females,16.927,56696
Permanent Skilled,2017-18,Females,23.304,20741
Permanent Skilled,2018-19,Females,25.219,21528
Permanent Skilled,2019-20,Females,26.864,23258
Permanent Skilled,2020-21,Females,29.164,23619
Permanent Skilled,2021-22,Females,33.878,19202
Permanent Skilled,2017-18,Females,19.204,14630
Permanent Skilled,2018-19,Females,20.734,15601
Permanent Skilled,2019-20,Females,23.075,17801
Permanent Skilled,2020-21,Females,24.345,18277
Permanent Skilled,2021-22,Females,27.692,12560
Permanent Skilled,2017-18,Females,6.076,43678
Permanent Skilled,2018-19,Females,6.965,44702
Permanent Skilled,2019-20,Females,7.196,45580
Permanent Skilled,2020-21,Females,8.0,42001
Permanent Skilled,2021-22,Females,9.744,32532
Permanent Skilled,2017-18,Females,5.966,57331
Permanent Skilled,2018-19,Females,6.59,60433
Permanent Skilled,2019-20,Females,6.704,66622
Permanent Skilled,2020-21,Females,6.879,69351
Permanent Skilled,2021-22,Females,8.323,72405
Permanent Skilled,2017-18,Females,20.584,60189
Permanent Skilled,2018-19,Females,23.176,61665
Permanent Skilled,2019-20,Females,25.192,66861
Permanent Skilled,2020-21,Females,27.795,69329
Permanent Skilled,2021-22,Females,33.303,66527
Permanent Skilled,2017-18,Females,7.024,31127
Permanent Skilled,2018-19,Females,7.321,32097
Permanent Skilled,2019-20,Females,7.79,34612
Permanent Skilled,2020-21,Females,8.292,34612
Permanent Skilled,2021-22,Females,9.026,34378
Permanent Skilled,2017-18,Females,45.83,45296
Permanent Skilled,2018-19,Females,51.935,48338
Permanent Skilled,2019-20,Females,53.596,51628
Permanent Skilled,2020-21,Females,58.812,52669
Permanent Skilled,2021-22,Females,67.577,52606
Permanent Skilled,2017-18,Females,34.654,15517
Permanent Skilled,2018-19,Females,37.583,16865
Permanent Skilled,2019-20,Females,37.985,18401
Permanent Skilled,2020-21,Females,38.575,20240
Permanent Skilled,2021-22,Females,45.862,17673
Permanent Skilled,2017-18,Females,12.149,62719
Permanent Skilled,2018-19,Females,16.255,61744
Permanent Skilled,2019-20,Females,15.038,67414
Permanent Skilled,2020-21,Females,16.404,72458
Permanent Skilled,2021-22,Females,21.433,67385
Permanent Skilled,2017-18,Females,34.827,36494
Permanent Skilled,2018-19,Females,36.482,37263
Permanent Skilled,2019-20,Females,40.766,41614
Permanent Skilled,2020-21,Females,42.665,43039
Permanent Skilled,2021-22,Females,48.724,39381
Permanent Skilled,2017-18,Females,104.069,50820
Permanent Skilled,2018-19,Females,115.556,52698
Permanent Skilled,2019-20,Females,114.039,51844
Permanent Skilled,2020-21,Females,138.491,55653
Permanent Skilled,2021-22,Females,161.565,49747
Permanent Skilled,2017-18,Females,4.325,16902
Permanent Skilled,2018-19,Females,4.946,17324
Permanent Skilled,2019-20,Females,5.424,18052
Permanent Skilled,2020-21,Females,5.805,19613
Permanent Skilled,2021-22,Females,6.459,12536
Permanent Skilled,2017-18,Females,11.201,20507
Permanent Skilled,2018-19,Females,12.491,22501
Permanent Skilled,2019-20,Females,13.629,24258
Permanent Skilled,2020-21,Females,14.883,26902
Permanent Skilled,2021-22,Females,16.103,23244
Permanent Skilled,2017-18,Females,383.981,37646
Permanent Skilled,2018-19,Females,420.523,39847
Permanent Skilled,2019-20,Females,439.571,42417
Permanent Skilled,2020-21,Females,477.689,43093
Permanent Skilled,2021-22,Females,551.657,39813
Permanent Skilled,2017-18,Females,1.614,12374
Permanent Skilled,2018-19,Females,1.721,13824
Permanent Skilled,2019-20,Females,1.846,15093
Permanent Skilled,2020-21,Females,2.2,12347
Permanent Skilled,2021-22,Females,2.152,13085
Permanent Skilled,2017-18,Females,1.066,65843
Permanent Skilled,2018-19,Females,1.227,66627
Permanent Skilled,2019-20,Females,1.394,71907
Permanent Skilled,2020-21,Females,1.629,78455
Permanent Skilled,2021-22,Females,2.092,75574
Permanent Skilled,2017-18,Females,10.504,30395
Permanent Skilled,2018-19,Females,11.329,33668
Permanent Skilled,2019-20,Females,11.595,35536
Permanent Skilled,2020-21,Females,12.995,35551
Permanent Skilled,2021-22,Females,14.753,30998
Permanent Skilled,2017-18,Females,1.085,61948
Permanent Skilled,2018-19,Females,1.196,62620
Permanent Skilled,2019-20,Females,1.221,65308
Permanent Skilled,2020-21,Females,1.45,70618
Permanent Skilled,2021-22,Females,1.687,67147
Permanent Skilled,2017-18,Females,5.697,26510
Permanent Skilled,2018-19,Females,6.087,28836
Permanent Skilled,2019-20,Females,6.304,30726
Permanent Skilled,2020-21,Females,7.45,30432
Permanent Skilled,2021-22,Females,8.666,30281
Permanent Skilled,2017-18,Females,9.499,29831
Permanent Skilled,2018-19,Females,10.251,31202
Permanent Skilled,2019-20,Females,10.234,37001
Permanent Skilled,2020-21,Females,11.062,36816
Permanent Skilled,2021-22,Females,12.03,36088
Permanent Skilled,2017-18,Females,32.106,12937
Permanent Skilled,2018-19,Females,34.156,13622
Permanent Skilled,2019-20,Females,35.15,15489
Permanent Skilled,2020-21,Females,40.117,15129
Permanent Skilled,2021-22,Females,48.456,11493
Permanent Skilled,2017-18,Females,28.344,7178
Permanent Skilled,2018-19,Females,29.347,7635
Permanent Skilled,2019-20,Females,30.849,8871
Permanent Skilled,2020-21,Females,35.479,8381
Permanent Skilled,2021-22,Females,42.082,5956
Permanent Skilled,2017-18,Females,4.682,28001
Permanent Skilled,2018-19,Females,5.35,28734
Permanent Skilled,2019-20,Females,5.56,31294
Permanent Skilled,2020-21,Females,6.507,26527
Permanent Skilled,2021-22,Females,8.222,18822
Permanent Skilled,2017-18,Females,4.025,32370
Permanent Skilled,2018-19,Females,4.53,28559
Permanent Skilled,2019-20,Females,4.618,36927
Permanent Skilled,2020-21,Females,5.112,34929
Permanent Skilled,2021-22,Females,6.283,34998
Permanent Skilled,2017-18,Females,11.998,42610
Permanent Skilled,2018-19,Females,13.441,43992
Permanent Skilled,2019-20,Females,14.734,48892
Permanent Skilled,2020-21,Females,17.115,48220
Permanent Skilled,2021-22,Females,20.776,45491
Permanent Skilled,2017-18,Females,5.423,21075
Permanent Skilled,2018-19,Females,5.601,21128
Permanent Skilled,2019-20,Females,5.691,24258
Permanent Skilled,2020-21,Females,6.449,24918
Permanent Skilled,2021-22,Females,7.171,23755
Permanent Skilled,2017-18,Females,28.417,26677
Permanent Skilled,2018-19,Females,32.248,30339
Permanent Skilled,2019-20,Females,33.436,34279
Permanent Skilled,2020-21,Females,38.642,33684
Permanent Skilled,2021-22,Females,45.629,33736
Permanent Skilled,2017-18,Females,32.102,11448
Permanent Skilled,2018-19,Females,34.955,12374
Permanent Skilled,2019-20,Females,35.064,14002
Permanent Skilled,2020-21,Females,37.68,14031
Permanent Skilled,2021-22,Females,44.955,12784
Permanent Skilled,2017-18,Females,9.408,48675
Permanent Skilled,2018-19,Females,12.692,42400
Permanent Skilled,2019-20,Females,11.597,50888
Permanent Skilled,2020-21,Females,13.322,54413
Permanent Skilled,2021-22,Females,17.75,45713
Permanent Skilled,2017-18,Females,28.475,19431
Permanent Skilled,2018-19,Females,30.618,18525
Permanent Skilled,2019-20,Females,33.482,22521
Permanent Skilled,2020-21,Females,35.811,24101
Permanent Skilled,2021-22,Females,42.152,20320
Permanent Skilled,2017-18,Females,68.422,30266
Permanent Skilled,2018-19,Females,76.646,31920
Permanent Skilled,2019-20,Females,78.929,33083
Permanent Skilled,2020-21,Females,98.716,33547
Permanent Skilled,2021-22,Females,116.739,29557
Permanent Skilled,2017-18,Females,4.889,6778
Permanent Skilled,2018-19,Females,5.669,6964
Permanent Skilled,2019-20,Females,6.03,9348
Permanent Skilled,2020-21,Females,6.76,9695
Permanent Skilled,2021-22,Females,7.843,6226
Permanent Skilled,2017-18,Females,10.684,15363
Permanent Skilled,2018-19,Females,11.8,16374
Permanent Skilled,2019-20,Females,12.576,18508
Permanent Skilled,2020-21,Females,14.303,20528
Permanent Skilled,2021-22,Females,15.918,16664
Permanent Skilled,2017-18,Females,312.167,20001
Permanent Skilled,2018-19,Females,340.162,21165
Permanent Skilled,2019-20,Females,353.356,24193
Permanent Skilled,2020-21,Females,401.404,23973
Permanent Skilled,2021-22,Females,473.715,20581
Permanent Skilled,2017-18,Persons,8.513,24760
Permanent Skilled,2018-19,Persons,9.213,26443
Permanent Skilled,2019-20,Persons,10.114,27592
Permanent Skilled,2020-21,Persons,11.825,22733
Permanent Skilled,2021-22,Persons,11.777,23867
Permanent Skilled,2017-18,Persons,17.053,113424
Permanent Skilled,2018-19,Persons,19.092,114375
Permanent Skilled,2019-20,Persons,20.747,119923
Permanent Skilled,2020-21,Persons,21.787,127514
Permanent Skilled,2021-22,Persons,26.079,120307
Permanent Skilled,2017-18,Persons,81.055,52913
Permanent Skilled,2018-19,Persons,85.942,56262
Permanent Skilled,2019-20,Persons,87.261,58146
Permanent Skilled,2020-21,Persons,94.667,58614
Permanent Skilled,2021-22,Persons,103.017,57866
Permanent Skilled,2017-18,Persons,10.326,91047
Permanent Skilled,2018-19,Persons,11.486,90262
Permanent Skilled,2019-20,Persons,11.925,95595
Permanent Skilled,2020-21,Persons,13.689,101316
Permanent Skilled,2021-22,Persons,15.319,98554
Permanent Skilled,2017-18,Persons,78.255,41601
Permanent Skilled,2018-19,Persons,82.849,44491
Permanent Skilled,2019-20,Persons,85.228,45574
Permanent Skilled,2020-21,Persons,93.953,46907
Permanent Skilled,2021-22,Persons,103.25,46886
Permanent Skilled,2017-18,Persons,66.175,51999
Permanent Skilled,2018-19,Persons,69.452,54964
Permanent Skilled,2019-20,Persons,71.227,59162
Permanent Skilled,2020-21,Persons,75.497,59760
Permanent Skilled,2021-22,Persons,79.732,59907
Permanent Skilled,2017-18,Persons,118.088,19999
Permanent Skilled,2018-19,Persons,124.842,20807
Permanent Skilled,2019-20,Persons,130.471,22683
Permanent Skilled,2020-21,Persons,143.653,22653
Permanent Skilled,2021-22,Persons,168.594,17821
Permanent Skilled,2017-18,Persons,109.752,12003
Permanent Skilled,2018-19,Persons,115.064,12801
Permanent Skilled,2019-20,Persons,124.063,14761
Permanent Skilled,2020-21,Persons,135.549,14087
Permanent Skilled,2021-22,Persons,155.39,10003
Permanent Skilled,2017-18,Persons,70.898,20446
Permanent Skilled,2018-19,Persons,80.142,21726
Permanent Skilled,2019-20,Persons,86.417,21331
Permanent Skilled,2020-21,Persons,91.47,27737
Permanent Skilled,2021-22,Persons,103.566,20609
Permanent Skilled,2017-18,Persons,29.893,63927
Permanent Skilled,2018-19,Persons,32.533,65296
Permanent Skilled,2019-20,Persons,33.555,72297
Permanent Skilled,2020-21,Persons,35.47,72146
Permanent Skilled,2021-22,Persons,43.006,77695
Permanent Skilled,2017-18,Persons,71.994,61331
Permanent Skilled,2018-19,Persons,81.744,63460
Permanent Skilled,2019-20,Persons,90.128,68015
Permanent Skilled,2020-21,Persons,100.881,69987
Permanent Skilled,2021-22,Persons,120.742,66382
Permanent Skilled,2017-18,Persons,26.389,29819
Permanent Skilled,2018-19,Persons,27.661,30955
Permanent Skilled,2019-20,Persons,28.953,34210
Permanent Skilled,2020-21,Persons,31.323,34246
Permanent Skilled,2021-22,Persons,34.672,33233
Permanent Skilled,2017-18,Persons,201.262,51506
Permanent Skilled,2018-19,Persons,224.623,55339
Permanent Skilled,2019-20,Persons,230.578,59143
Permanent Skilled,2020-21,Persons,254.276,60003
Permanent Skilled,2021-22,Persons,289.455,59122
Permanent Skilled,2017-18,Persons,157.331,16533
Permanent Skilled,2018-19,Persons,167.003,18268
Permanent Skilled,2019-20,Persons,169.511,19676
Permanent Skilled,2020-21,Persons,178.091,19998
Permanent Skilled,2021-22,Persons,202.696,18465
Permanent Skilled,2017-18,Persons,55.92,63355
Permanent Skilled,2018-19,Persons,69.336,61689
Permanent Skilled,2019-20,Persons,67.337,66776
Permanent Skilled,2020-21,Persons,74.665,69901
Permanent Skilled,2021-22,Persons,94.524,63248
Permanent Skilled,2017-18,Persons,104.24,30620
Permanent Skilled,2018-19,Persons,110.458,31064
Permanent Skilled,2019-20,Persons,122.018,35122
Permanent Skilled,2020-21,Persons,127.829,37337
Permanent Skilled,2021-22,Persons,146.041,32828
Permanent Skilled,2017-18,Persons,243.769,44523
Permanent Skilled,2018-19,Persons,270.871,46646
Permanent Skilled,2019-20,Persons,272.561,46486
Permanent Skilled,2020-21,Persons,335.864,49182
Permanent Skilled,2021-22,Persons,392.728,43661
Permanent Skilled,2017-18,Persons,19.787,14861
Permanent Skilled,2018-19,Persons,22.007,14847
Permanent Skilled,2019-20,Persons,23.238,16381
Permanent Skilled,2020-21,Persons,24.96,18084
Permanent Skilled,2021-22,Persons,28.036,11281
Permanent Skilled,2017-18,Persons,43.58,22397
Permanent Skilled,2018-19,Persons,47.886,24131
Permanent Skilled,2019-20,Persons,52.508,25969
Permanent Skilled,2020-21,Persons,58.263,28400
Permanent Skilled,2021-22,Persons,62.559,25283
Permanent Skilled,2017-18,Persons,1585.716,34475
Permanent Skilled,2018-19,Persons,1712.698,36868
Permanent Skilled,2019-20,Persons,1782.652,39620
Permanent Skilled,2020-21,Persons,1948.261,39746
Permanent Skilled,2021-22,Persons,2225.403,36438
Permanent Skilled,2017-18,Persons,5.263,35593
Permanent Skilled,2018-19,Persons,5.812,37221
Permanent Skilled,2019-20,Persons,6.363,38267
Permanent Skilled,2020-21,Persons,7.29,31649
Permanent Skilled,2021-22,Persons,7.262,34166
Permanent Skilled,2017-18,Persons,14.024,123333
Permanent Skilled,2018-19,Persons,15.618,124032
Permanent Skilled,2019-20,Persons,16.852,130590
Permanent Skilled,2020-21,Persons,17.305,138918
Permanent Skilled,2021-22,Persons,20.248,133821
Permanent Skilled,2017-18,Persons,57.597,60003
Permanent Skilled,2018-19,Persons,60.863,63996
Permanent Skilled,2019-20,Persons,61.696,65598
Permanent Skilled,2020-21,Persons,65.795,66834
Permanent Skilled,2021-22,Persons,70.253,67305
Permanent Skilled,2017-18,Persons,8.047,99662
Permanent Skilled,2018-19,Persons,8.873,99014
Permanent Skilled,2019-20,Persons,9.216,103669
Permanent Skilled,2020-21,Persons,10.511,110409
Permanent Skilled,2021-22,Persons,11.674,108663
Permanent Skilled,2017-18,Persons,56.782,48851
Permanent Skilled,2018-19,Persons,59.982,51562
Permanent Skilled,2019-20,Persons,61.643,52773
Permanent Skilled,2020-21,Persons,66.759,54874
Permanent Skilled,2021-22,Persons,72.339,54804
Permanent Skilled,2017-18,Persons,47.298,60302
Permanent Skilled,2018-19,Persons,49.278,63401
Permanent Skilled,2019-20,Persons,50.678,67776
Permanent Skilled,2020-21,Persons,52.896,69455
Permanent Skilled,2021-22,Persons,55.277,70022
Permanent Skilled,2017-18,Persons,63.745,27463
Permanent Skilled,2018-19,Persons,67.108,28895
Permanent Skilled,2019-20,Persons,70.156,30494
Permanent Skilled,2020-21,Persons,75.205,30786
Permanent Skilled,2021-22,Persons,85.251,25876
Permanent Skilled,2017-18,Persons,59.211,18790
Permanent Skilled,2018-19,Persons,62.359,19998
Permanent Skilled,2019-20,Persons,68.533,21821
Permanent Skilled,2020-21,Persons,71.678,22259
Permanent Skilled,2021-22,Persons,78.832,17197
Permanent Skilled,2017-18,Persons,50.884,20473
Permanent Skilled,2018-19,Persons,57.44,21832
Permanent Skilled,2019-20,Persons,61.567,21216
Permanent Skilled,2020-21,Persons,63.868,28151
Permanent Skilled,2021-22,Persons,71.383,21207
Permanent Skilled,2017-18,Persons,22.351,75594
Permanent Skilled,2018-19,Persons,24.09,78919
Permanent Skilled,2019-20,Persons,24.982,85847
Permanent Skilled,2020-21,Persons,25.908,87902
Permanent Skilled,2021-22,Persons,31.312,95923
Permanent Skilled,2017-18,Persons,52.469,68717
Permanent Skilled,2018-19,Persons,59.656,71309
Permanent Skilled,2019-20,Persons,65.826,76488
Permanent Skilled,2020-21,Persons,72.739,79898
Permanent Skilled,2021-22,Persons,86.265,76284
Permanent Skilled,2017-18,Persons,17.218,35503
Permanent Skilled,2018-19,Persons,18.054,37002
Permanent Skilled,2019-20,Persons,19.229,39788
Permanent Skilled,2020-21,Persons,20.377,39861
Permanent Skilled,2021-22,Persons,22.138,39912
Permanent Skilled,2017-18,Persons,153.162,59525
Permanent Skilled,2018-19,Persons,170.17,63707
Permanent Skilled,2019-20,Persons,173.904,67494
Permanent Skilled,2020-21,Persons,189.025,69680
Permanent Skilled,2021-22,Persons,211.919,69228
Permanent Skilled,2017-18,Persons,100.731,19667
Permanent Skilled,2018-19,Persons,106.289,22017
Permanent Skilled,2019-20,Persons,107.25,23759
Permanent Skilled,2020-21,Persons,109.742,24592
Permanent Skilled,2021-22,Persons,122.146,23327
Permanent Skilled,2017-18,Persons,37.942,68436
Permanent Skilled,2018-19,Persons,46.443,67877
Permanent Skilled,2019-20,Persons,45.287,72342
Permanent Skilled,2020-21,Persons,49.483,75957
Permanent Skilled,2021-22,Persons,61.767,70423
Permanent Skilled,2017-18,Persons,66.133,42592
Permanent Skilled,2018-19,Persons,69.302,44674
Permanent Skilled,2019-20,Persons,77.133,48486
Permanent Skilled,2020-21,Persons,79.89,51788
Permanent Skilled,2021-22,Persons,89.483,46383
Permanent Skilled,2017-18,Persons,155.674,54722
Permanent Skilled,2018-19,Persons,172.409,56991
Permanent Skilled,2019-20,Persons,170.635,56442
Permanent Skilled,2020-21,Persons,207.739,60599
Permanent Skilled,2021-22,Persons,240.079,54651
Permanent Skilled,2017-18,Persons,11.151,24902
Permanent Skilled,2018-19,Persons,12.221,25760
Permanent Skilled,2019-20,Persons,12.859,25741
Permanent Skilled,2020-21,Persons,13.55,26559
Permanent Skilled,2021-22,Persons,14.765,19384
Permanent Skilled,2017-18,Persons,27.363,27596
Permanent Skilled,2018-19,Persons,30.015,29848
Permanent Skilled,2019-20,Persons,33.269,30644
Permanent Skilled,2020-21,Persons,36.244,33391
Permanent Skilled,2021-22,Persons,38.105,31529
Permanent Skilled,2017-18,Persons,1055.172,44191
Permanent Skilled,2018-19,Persons,1137.043,47346
Permanent Skilled,2019-20,Persons,1181.649,50041
Permanent Skilled,2020-21,Persons,1266.415,51001
Permanent Skilled,2021-22,Persons,1420.605,48472
Permanent Skilled,2017-18,Persons,3.25,13502
Permanent Skilled,2018-19,Persons,3.407,15383
Permanent Skilled,2019-20,Persons,3.754,16304
Permanent Skilled,2020-21,Persons,4.531,13726
Permanent Skilled,2021-22,Persons,4.518,13900
Permanent Skilled,2017-18,Persons,3.032,73077
Permanent Skilled,2018-19,Persons,3.469,75931
Permanent Skilled,2019-20,Persons,3.892,83120
Permanent Skilled,2020-21,Persons,4.478,85454
Permanent Skilled,2021-22,Persons,5.831,80725
Permanent Skilled,2017-18,Persons,23.451,37789
Permanent Skilled,2018-19,Persons,25.066,40089
Permanent Skilled,2019-20,Persons,25.558,43156
Permanent Skilled,2020-21,Persons,28.862,41551
Permanent Skilled,2021-22,Persons,32.753,38350
Permanent Skilled,2017-18,Persons,2.272,65523
Permanent Skilled,2018-19,Persons,2.607,64468
Permanent Skilled,2019-20,Persons,2.707,70299
Permanent Skilled,2020-21,Persons,3.178,73611
Permanent Skilled,2021-22,Persons,3.645,72098
Permanent Skilled,2017-18,Persons,21.473,28557
Permanent Skilled,2018-19,Persons,22.86,30731
Permanent Skilled,2019-20,Persons,23.582,32370
Permanent Skilled,2020-21,Persons,27.189,33259
Permanent Skilled,2021-22,Persons,30.907,32998
Permanent Skilled,2017-18,Persons,18.871,33858
Permanent Skilled,2018-19,Persons,20.173,36379
Permanent Skilled,2019-20,Persons,20.542,41126
Permanent Skilled,2020-21,Persons,22.595,40307
Permanent Skilled,2021-22,Persons,24.447,39516
Permanent Skilled,2017-18,Persons,54.33,14170
Permanent Skilled,2018-19,Persons,57.721,14856
Permanent Skilled,2019-20,Persons,60.295,16641
Permanent Skilled,2020-21,Persons,68.427,16361
Permanent Skilled,2021-22,Persons,83.328,12407
Permanent Skilled,2017-18,Persons,50.541,7220
Permanent Skilled,2018-19,Persons,52.701,7628
